date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/mï¿?,PAR (ï¿½mol/mï¿?s),max. PAR (ï¿½mol/mï¿?s),Tlog (degC),quality
2020/1/26 23:30,990.24,1.39,275.32,0.31,92.5,6.75,6.25,0.51,3.93,6.31,1253.49,2.25,3.57,182.6,0,0,0,0,0,12.67,447.5
2020/1/26 23:40,990.22,1.4,275.33,0.41,93.1,6.76,6.29,0.47,3.96,6.36,1253.36,1.35,2.64,188.8,0,0,0,0,0,12.61,444.4
2020/1/26 23:50,990.23,1.44,275.37,0.45,93.1,6.78,6.31,0.47,3.97,6.37,1253.19,1.03,2.2,176.7,0,0,0,0,0,12.55,444.1
2020/1/27 0:00,990.19,1.19,275.13,0.18,92.9,6.66,6.19,0.47,3.9,6.25,1254.34,2.39,3.61,169.6,0,0,0,0,0,12.49,447
2020/1/27 0:10,990.18,0.88,274.81,-0.11,93.1,6.51,6.06,0.45,3.82,6.12,1255.82,1.59,3.29,171.4,0,0,0,0,0,12.45,453
2020/1/27 0:20,990.13,0.53,274.47,-0.39,93.5,6.35,5.94,0.41,3.74,6,1257.39,1.81,2.72,192,0,0,0,0,0,12.38,454
2020/1/27 0:30,990.1,0.29,274.23,-0.54,94.1,6.24,5.87,0.37,3.7,5.93,1258.52,1.69,2.64,199.6,0,0,0,0,0,12.31,455.2
2020/1/27 0:40,990.11,0.3,274.23,-0.42,94.9,6.24,5.92,0.32,3.73,5.98,1258.47,1.7,2.48,197.4,0,0,0,0,0,12.23,454.5
2020/1/27 0:50,989.99,0.65,274.59,0.03,95.6,6.4,6.12,0.28,3.85,6.18,1256.61,1.84,3.1,197.7,0,0,0,0,0,12.16,450.2
2020/1/27 1:00,989.91,0.9,274.86,0.23,95.2,6.52,6.21,0.31,3.91,6.27,1255.28,2.34,3.51,195.3,0,80,0,0,0,12.1,449.2
2020/1/27 1:10,989.79,0.87,274.84,0.14,94.8,6.51,6.17,0.34,3.89,6.23,1255.3,2.66,3.77,190.8,0,600,0,0,0,12.2,449.6
2020/1/27 1:20,989.76,0.86,274.83,0.15,95,6.5,6.18,0.33,3.89,6.24,1255.32,2.52,4.19,168,0,60,0,0,0,12.19,450.2
2020/1/27 1:30,989.68,0.81,274.78,0.1,95,6.48,6.15,0.32,3.88,6.22,1255.47,1.64,2.88,192.9,0,0,0,0,0,12.07,451.7
2020/1/27 1:40,989.63,0.73,274.7,0.01,94.9,6.44,6.11,0.33,3.85,6.17,1255.8,1.8,2.84,224.7,0,0,0,0,0,12.01,453.1
2020/1/27 1:50,989.57,0.61,274.59,-0.08,95.1,6.38,6.07,0.31,3.82,6.13,1256.28,1.6,2.68,219,0,0,0,0,0,11.97,452.9
2020/1/27 2:00,989.52,0.99,274.97,0.41,95.9,6.56,6.29,0.27,3.96,6.36,1254.38,1.73,3.04,208.9,0,0,0,0,0,11.94,449.7
2020/1/27 2:10,989.48,1.25,275.24,0.61,95.5,6.69,6.39,0.3,4.02,6.45,1253.08,1.7,2.74,202.5,0,0,0,0,0,11.93,449.1
2020/1/27 2:20,989.39,1.34,275.33,0.61,94.9,6.73,6.39,0.34,4.02,6.45,1252.56,2.01,2.92,189.3,0,0,0,0,0,11.93,450.1
2020/1/27 2:30,989.31,1.13,275.14,0.34,94.4,6.63,6.26,0.37,3.95,6.33,1253.44,1.6,2.44,204.8,0,0,0,0,0,11.96,452.3
2020/1/27 2:40,989.27,0.99,275,0.24,94.7,6.57,6.22,0.35,3.92,6.28,1254.05,1.94,3.04,192.5,0,0,0,0,0,12,453.5
2020/1/27 2:50,989.25,0.91,274.92,0.17,94.8,6.52,6.19,0.34,3.9,6.25,1254.44,1.59,2.72,179,0,0,0,0,0,12.06,454.3
2020/1/27 3:00,989.24,0.98,274.99,0.28,95.1,6.56,6.24,0.32,3.93,6.3,1254.09,2.01,2.92,199.1,0,0,0,0,0,12.1,453.4
2020/1/27 3:10,989.16,0.97,274.99,0.27,95,6.56,6.23,0.33,3.93,6.3,1254.01,2.12,3.17,190.8,0,0,0,0,0,12.14,454.3
2020/1/27 3:20,989.05,0.88,274.9,0.19,95.1,6.51,6.19,0.32,3.9,6.26,1254.31,2.42,3.53,180.1,0,0,0,0,0,12.15,455.2
2020/1/27 3:30,988.99,1.02,275.05,0.39,95.5,6.58,6.28,0.3,3.96,6.35,1253.53,2.06,3.31,171,0,0,0,0,0,12.15,453.4
2020/1/27 3:40,988.87,1.29,275.33,0.65,95.5,6.71,6.41,0.3,4.04,6.48,1252.1,2.05,3.33,181.3,0,0,0,0,0,12.12,451.8
2020/1/27 3:50,988.94,1.43,275.47,0.74,95.1,6.78,6.44,0.33,4.06,6.52,1251.52,1.68,3.37,183.2,0,0,0,0,0,12.09,452.1
2020/1/27 4:00,988.85,1.53,275.57,0.81,95,6.82,6.48,0.34,4.09,6.55,1250.97,0.8,1.52,183.8,0,0,0,0,0,12.06,447.8
2020/1/27 4:10,988.7,1.53,275.59,0.82,95,6.82,6.48,0.34,4.09,6.56,1250.75,1.38,2.08,201.6,0,0,0,0,0,12.04,444.4
2020/1/27 4:20,988.71,1.84,275.89,1.18,95.4,6.98,6.66,0.32,4.2,6.73,1249.29,1.44,2.28,205,0,0,0,0,0,12.04,442.4
2020/1/27 4:30,988.81,1.88,275.92,1.11,94.6,7,6.62,0.38,4.17,6.69,1249.25,2.21,3.45,174.1,0,0,0,0,0,12.03,449.2
2020/1/27 4:40,988.84,1.68,275.72,0.76,93.6,6.9,6.46,0.44,4.07,6.53,1250.26,0.6,1.68,224.8,0,0,0,0,0,12.04,452.8
2020/1/27 4:50,988.81,1.67,275.72,0.79,93.8,6.89,6.47,0.43,4.08,6.54,1250.25,1.35,2.36,171.6,0,0,0,0,0,12.06,452.4
2020/1/27 5:00,988.78,1.79,275.84,0.95,94.1,6.95,6.54,0.41,4.13,6.62,1249.65,1.36,2.44,185,0,0,0,0,0,12.08,448
2020/1/27 5:10,988.63,2.13,276.19,1.28,94.1,7.12,6.7,0.42,4.23,6.78,1247.84,1.45,2.88,193.6,0,0,0,0,0,12.11,445.5
2020/1/27 5:20,988.52,2.11,276.18,1.16,93.4,7.11,6.64,0.47,4.19,6.72,1247.82,1.78,2.72,181.3,0,0,0,0,0,12.16,446.3
2020/1/27 5:30,988.38,1.88,275.96,0.88,93.1,7,6.51,0.48,4.11,6.59,1248.77,1.73,2.56,191.5,0,0,0,0,0,12.23,449.9
2020/1/27 5:40,988.27,1.83,275.92,0.89,93.5,6.97,6.52,0.45,4.11,6.6,1248.85,1.21,2.36,181.4,0,0,0,0,0,12.3,450.8
2020/1/27 5:50,988.2,1.87,275.97,0.93,93.4,6.99,6.53,0.46,4.12,6.61,1248.54,0.49,1.08,273.7,0,0,0,0,0,12.36,450.4
2020/1/27 6:00,988.15,1.85,275.95,0.9,93.4,6.98,6.52,0.46,4.11,6.6,1248.61,0.64,2.08,152.8,0,0,0,0,0,12.4,450.7
2020/1/27 6:10,987.98,1.71,275.82,0.75,93.3,6.91,6.45,0.46,4.07,6.53,1249.04,0.96,2.36,217,0,0,0,0,0,12.43,452.5
2020/1/27 6:20,987.99,1.47,275.58,0.59,93.8,6.8,6.37,0.42,4.02,6.45,1250.17,1.11,1.88,225.8,0,0,0,0,0,12.44,453.8
2020/1/27 6:30,987.91,1.47,275.59,0.66,94.3,6.79,6.41,0.39,4.04,6.49,1250.07,0.77,1.76,280.7,0,0,0,0,0,12.42,454.7
2020/1/27 6:40,987.96,1.64,275.75,0.84,94.4,6.88,6.49,0.39,4.1,6.57,1249.34,0.65,1.24,211.7,0,0,0,0,0,12.4,454.1
2020/1/27 6:50,987.87,1.65,275.77,0.83,94.3,6.88,6.49,0.39,4.1,6.57,1249.17,0.99,1.84,225.9,0,0,0,0,0,12.35,454.4
2020/1/27 7:00,987.76,1.68,275.81,0.86,94.3,6.9,6.5,0.39,4.11,6.58,1248.89,1.14,2.04,230.3,0,0,0,0,0,12.3,452.8
2020/1/27 7:10,987.66,1.72,275.86,0.94,94.5,6.92,6.54,0.38,4.13,6.62,1248.55,1.24,2.06,222.2,0,0,0,0,0,12.27,451.4
2020/1/27 7:20,987.47,1.69,275.85,0.86,94.2,6.9,6.5,0.4,4.11,6.59,1248.45,0.96,2.02,223.6,0,0,0,0,0,12.24,451.9
2020/1/27 7:30,987.45,1.56,275.71,0.7,94,6.84,6.43,0.41,4.06,6.51,1249.07,1.06,2.52,173.3,0,0,0,0,0,12.23,454.5
2020/1/27 7:40,987.49,1.11,275.26,0.21,93.7,6.62,6.2,0.42,3.92,6.28,1251.27,1.48,2.4,147.1,0,0,0,0,1.35,12.23,460
2020/1/27 7:50,987.56,0.94,275.08,0.16,94.5,6.54,6.18,0.36,3.9,6.26,1252.15,0.93,2.88,143.7,0,0,0,1.93,3.09,12.23,459.6
2020/1/27 8:00,987.55,1.04,275.19,0.35,95.1,6.59,6.27,0.32,3.96,6.34,1251.62,0.52,1.2,152.8,0,0,2.41,6.56,10.81,12.23,459.8
2020/1/27 8:10,987.48,1.38,275.53,0.72,95.4,6.75,6.44,0.31,4.07,6.52,1249.93,0.37,1.04,51.84,0,0,7.85,16.6,23.55,12.22,458.4
2020/1/27 8:20,987.47,1.81,275.96,1.08,94.9,6.96,6.61,0.36,4.17,6.69,1247.87,0.64,1.62,207.3,0,0,16.9,33.01,42.28,12.21,453
2020/1/27 8:30,987.47,1.65,275.81,0.66,93.1,6.89,6.41,0.48,4.05,6.49,1248.67,0.79,1.64,161.7,0,0,26.76,52.9,64.29,12.23,458.4
2020/1/27 8:40,987.35,1.96,276.13,0.96,93,7.04,6.55,0.49,4.13,6.63,1247.04,1.61,3.37,183.3,0,0,36.82,72.01,80.69,12.25,454.9
2020/1/27 8:50,987.25,2.15,276.32,1.07,92.5,7.14,6.6,0.54,4.17,6.69,1246.04,2.06,2.88,201,0,0,46.08,92.47,106.18,12.3,453.1
2020/1/27 9:00,987.27,2.56,276.73,1.47,92.5,7.34,6.79,0.55,4.29,6.88,1244.15,1.95,2.92,182.6,0,0,66.8,137.07,181.47,12.37,450.7
2020/1/27 9:10,987.2,3.2,277.38,1.97,91.6,7.69,7.04,0.65,4.45,7.14,1241.04,2.1,3.91,201.2,0,0,79.68,161.97,186.29,12.46,446.9
2020/1/27 9:20,987.08,4.53,278.72,2.79,88.4,8.45,7.47,0.98,4.72,7.56,1234.75,3.51,4.69,210.7,0,0,117.3,237.84,308.11,12.59,438.4
2020/1/27 9:30,987.14,5.54,279.73,3.11,84.3,9.06,7.64,1.42,4.83,7.74,1230.27,3.15,4.41,205.8,0,0,191.55,369.69,410.04,12.77,437.3
2020/1/27 9:40,987.07,5.71,279.91,2.94,82.3,9.17,7.55,1.62,4.77,7.65,1229.49,2.32,4.25,160.5,0,0,150.1,298.26,380.69,13.03,442.7
2020/1/27 9:50,986.84,5.68,279.89,2.99,82.8,9.15,7.58,1.57,4.79,7.68,1229.32,2.56,3.93,175.7,0,0,183.7,363.9,417.57,13.39,442.9
2020/1/27 10:00,986.8,5.83,280.05,3.11,82.6,9.25,7.64,1.61,4.83,7.74,1228.57,1.61,2.72,180.1,0,0,137.22,280.31,336.29,13.82,443.6
2020/1/27 10:10,986.76,5.94,280.17,3.04,81.6,9.32,7.6,1.71,4.81,7.71,1228.04,2.31,3.2,171.6,0,0,131.59,273.36,307.14,14.28,441.4
2020/1/27 10:20,986.67,5.97,280.21,3.09,81.7,9.34,7.63,1.71,4.82,7.73,1227.78,1.65,2.76,174.9,0,0,166.2,339,386.49,14.72,443.2
2020/1/27 10:30,986.54,6.13,280.38,3.06,80.6,9.44,7.61,1.83,4.81,7.72,1226.93,2.06,3.97,157.2,0,0,186.12,379.73,431.27,15.11,443.4
2020/1/27 10:40,986.48,6.34,280.59,3.14,79.9,9.58,7.65,1.93,4.84,7.76,1225.92,2.18,4.09,177.8,0,0,208.85,422.78,455.79,15.48,441.1
2020/1/27 10:50,986.47,6.59,280.84,3.27,79.3,9.75,7.73,2.02,4.89,7.83,1224.79,2.21,3.87,180,0,0,240.44,481.66,558.88,15.84,441.1
2020/1/27 11:00,986.54,6.68,280.93,3.26,78.7,9.81,7.72,2.09,4.88,7.83,1224.46,3.12,5.25,195.9,0,0,294.16,579.15,604.25,16.18,439.2
2020/1/27 11:10,986.47,6.74,281,3.23,78.2,9.85,7.7,2.15,4.87,7.81,1224.11,3.11,4.81,195.8,0,0,294.57,577.22,622.39,16.52,438.8
2020/1/27 11:20,986.31,6.84,281.11,3.25,77.8,9.92,7.72,2.2,4.88,7.82,1223.47,3.58,4.73,195.1,0,0,258.35,511.2,583.01,16.85,438.9
2020/1/27 11:30,986.19,6.9,281.18,3.16,77,9.96,7.67,2.29,4.85,7.78,1223.08,4.73,7.89,204.5,0,0,289.13,570.27,607.14,17.13,437.3
2020/1/27 11:40,986.06,6.91,281.2,3.06,76.4,9.97,7.61,2.35,4.82,7.72,1222.91,4.98,8.05,204.5,0,0,298.39,586.87,642.86,17.36,435.8
2020/1/27 11:50,985.72,7.04,281.36,3.11,76,10.06,7.64,2.41,4.84,7.75,1221.91,4.35,6.57,181.8,0,0,197.99,402.12,506.76,17.51,435.1
2020/1/27 12:00,985.73,6.99,281.31,3.08,76.1,10.02,7.63,2.4,4.83,7.74,1222.15,3.65,7.05,185.9,0,0,154.93,317.57,398.65,17.61,434.5
2020/1/27 12:10,985.62,6.93,281.25,3.12,76.6,9.98,7.64,2.34,4.84,7.76,1222.27,2.92,5.25,170.4,0,0,82.09,175.29,218.15,17.67,435.1
2020/1/27 12:20,985.51,6.91,281.24,3.19,77.1,9.96,7.68,2.28,4.86,7.8,1222.2,2.48,4.57,174.1,0,0,82.7,176.83,242.28,17.72,434.7
2020/1/27 12:30,985.41,6.99,281.33,3.32,77.4,10.02,7.75,2.26,4.91,7.87,1221.71,4.1,7.57,183.2,0,0,95.77,204.25,246.14,17.78,431.8
2020/1/27 12:40,985.3,7.37,281.72,3.49,76.3,10.29,7.85,2.44,4.97,7.96,1219.86,4.08,5.69,200.3,0,0,80.28,171.43,216.8,17.81,428
2020/1/27 12:50,985.18,7.39,281.75,3.47,76.1,10.3,7.84,2.46,4.96,7.96,1219.62,3.87,6.81,184.9,0,0,155.13,324.13,410.04,17.81,429.6
2020/1/27 13:00,985.05,7.58,281.95,3.5,75.3,10.43,7.86,2.58,4.98,7.98,1218.63,3.28,5.17,176.6,0,0,143.06,297.49,347.68,17.78,430.3
2020/1/27 13:10,984.86,7.52,281.91,3.52,75.7,10.39,7.87,2.53,4.98,7.99,1218.65,3.31,5.37,169.7,0,0,225.55,456.18,539.77,17.77,431.7
2020/1/27 13:20,984.72,7.62,282.02,3.58,75.5,10.46,7.9,2.56,5.01,8.02,1218.03,3.7,9.01,166.6,0,0,157.34,320.66,396.14,17.82,431.7
2020/1/27 13:30,984.5,7.54,281.96,3.56,75.8,10.41,7.89,2.52,5,8.01,1218.11,3.43,5.29,173,0,0,206.64,414.09,453.28,17.89,433.1
2020/1/27 13:40,984.3,7.71,282.14,3.59,75.1,10.53,7.91,2.62,5.01,8.03,1217.11,3.81,5.89,167.2,0,0,233.4,466.6,536.87,17.99,431.6
2020/1/27 13:50,984.17,8.08,282.53,3.59,73.2,10.8,7.9,2.89,5.01,8.03,1215.35,4.42,7.81,196.7,0,0,243.86,482.82,543.24,18.1,428.5
2020/1/27 14:00,983.94,8.33,282.8,3.46,71.3,10.98,7.83,3.15,4.96,7.96,1214.02,4.15,6.85,189.1,0,0,171.83,345.17,506.76,18.25,426.2
2020/1/27 14:10,983.77,8.2,282.68,3.35,71.4,10.89,7.77,3.11,4.93,7.9,1214.4,4.34,6.69,171.9,0,0,116.1,239,268.92,18.4,427.1
2020/1/27 14:20,983.7,7.93,282.41,3.25,72.2,10.69,7.72,2.97,4.89,7.84,1215.5,4.51,7.17,174.8,0,0,107.04,218.53,235.91,18.51,428.7
2020/1/27 14:30,983.65,7.77,282.26,3.08,72.1,10.57,7.62,2.95,4.83,7.75,1216.18,3.57,7.49,178.7,0,0,102.62,211,237.07,18.56,428.3
2020/1/27 14:40,983.59,7.65,282.14,3.02,72.4,10.48,7.59,2.89,4.81,7.72,1216.64,3.82,6.25,171.3,0,0,90.34,184.94,219.88,18.56,429.2
2020/1/27 14:50,983.42,7.59,282.1,3.04,72.8,10.44,7.6,2.84,4.82,7.73,1216.68,3.12,4.73,177.2,0,0,104.02,211.97,247.3,18.53,430.2
2020/1/27 15:00,983.38,7.56,282.07,2.99,72.7,10.42,7.58,2.84,4.81,7.7,1216.78,3.82,6.89,182.1,0,0,95.37,195.95,235.91,18.48,430
2020/1/27 15:10,983.26,7.45,281.97,2.96,73.1,10.34,7.56,2.78,4.8,7.69,1217.11,4.02,7.69,191.6,0,0,71.83,151.54,168.53,18.45,430.8
2020/1/27 15:20,983.12,7.38,281.91,2.97,73.5,10.29,7.57,2.73,4.8,7.69,1217.24,4.79,6.57,192.6,0,0,75.05,156.18,163.32,18.39,431.3
2020/1/27 15:30,983.03,7.34,281.88,2.97,73.7,10.26,7.56,2.7,4.8,7.7,1217.3,4.89,7.71,197.8,0,0,67.2,139,153.28,18.3,431.4
2020/1/27 15:40,982.97,7.34,281.88,3.01,73.9,10.26,7.59,2.68,4.81,7.72,1217.22,4.59,6.37,196.4,0,0,47.28,99.03,117.57,18.17,431.5
2020/1/27 15:50,982.82,7.31,281.86,3.02,74.1,10.24,7.59,2.65,4.82,7.72,1217.16,4.16,5.77,197.7,0,0,35.01,74.32,80.69,18.03,432.4
2020/1/27 16:00,982.67,7.27,281.84,3.02,74.3,10.22,7.59,2.63,4.82,7.72,1217.15,4.54,6.37,193.8,0,0,39.24,81.08,83.2,17.89,432.2
2020/1/27 16:10,982.62,7.17,281.74,3.01,74.8,10.15,7.59,2.56,4.82,7.72,1217.52,3.74,4.93,198.7,0,0,28.77,59.65,80.69,17.76,432.8
2020/1/27 16:20,982.47,7.12,281.7,3.06,75.3,10.11,7.61,2.5,4.83,7.75,1217.54,3.74,5.25,188.9,0,0,22.13,45.95,49.03,17.65,433.7
2020/1/27 16:30,982.3,7.05,281.64,3.05,75.6,10.06,7.61,2.46,4.83,7.74,1217.63,3.54,4.73,185.3,0,0,14.08,30.5,39.96,17.55,433.9
2020/1/27 16:40,982.14,6.98,281.58,3.03,75.9,10.01,7.6,2.41,4.83,7.74,1217.76,3.54,5.13,184.1,0,0,7.04,16.99,22.2,17.47,433.5
2020/1/27 16:50,982,6.9,281.52,3.01,76.2,9.96,7.59,2.37,4.82,7.73,1217.93,2.95,5.09,186.7,0,0,2.41,7.72,12.16,17.39,434.1
2020/1/27 17:00,981.92,6.81,281.43,3.02,76.7,9.89,7.59,2.31,4.82,7.73,1218.23,4.02,5.89,186.5,0,0,0.4,3.09,4.44,17.33,434.2
2020/1/27 17:10,981.79,6.81,281.44,3,76.6,9.9,7.58,2.32,4.82,7.72,1218.07,4.19,6.85,187.3,0,0,0,1.16,2.32,17.26,434.3
2020/1/27 17:20,981.69,6.81,281.45,2.98,76.5,9.89,7.57,2.33,4.81,7.71,1217.95,3.31,5.37,185.1,0,0,0,0,0,17.19,434.8
2020/1/27 17:30,981.52,6.8,281.46,2.97,76.5,9.89,7.57,2.32,4.81,7.71,1217.78,2.58,4.83,185.9,0,0,0,0,0,17.1,435.6
2020/1/27 17:40,981.4,6.78,281.45,2.97,76.6,9.88,7.57,2.31,4.81,7.71,1217.69,2.76,4.29,180.1,0,0,0,0,0,17.05,435.3
2020/1/27 17:50,981.32,6.65,281.32,2.91,77,9.79,7.53,2.25,4.79,7.68,1218.21,2.7,4.57,185.8,0,0,0,0,0,17.02,436.8
2020/1/27 18:00,981.17,6.55,281.23,2.88,77.3,9.72,7.51,2.21,4.78,7.66,1218.45,3.87,5.81,178.3,0,0,0,0,0,17,435.3
2020/1/27 18:10,981,6.5,281.2,2.86,77.5,9.69,7.51,2.18,4.77,7.65,1218.46,3.29,5.37,181.1,0,0,0,0,0,16.98,436
2020/1/27 18:20,980.88,6.45,281.16,2.83,77.6,9.65,7.49,2.16,4.76,7.64,1218.54,3.63,4.85,184.9,0,0,0,0,0,16.94,435.7
2020/1/27 18:30,980.72,6.47,281.19,2.83,77.5,9.67,7.49,2.18,4.77,7.64,1218.25,3.86,5.81,183.3,0,0,0,0,0,16.88,434.4
2020/1/27 18:40,980.58,6.47,281.2,2.82,77.4,9.67,7.48,2.19,4.76,7.63,1218.07,3.33,4.33,182.8,0,0,0,0,0,16.82,434.4
2020/1/27 18:50,980.47,6.47,281.22,2.78,77.2,9.67,7.47,2.2,4.75,7.61,1217.93,3.89,5.33,188.6,0,0,0,0,0,16.75,433.5
2020/1/27 19:00,980.35,6.54,281.29,2.81,77,9.71,7.48,2.23,4.76,7.63,1217.51,4.85,6.97,188.9,0,0,0,0,0,16.69,432.5
2020/1/27 19:10,980.22,6.58,281.34,2.81,76.8,9.74,7.48,2.26,4.76,7.63,1217.16,5.09,6.85,190.6,0,0,0,0,0,16.62,431.9
2020/1/27 19:20,980.13,6.5,281.27,2.79,77.1,9.69,7.47,2.22,4.75,7.62,1217.38,4.66,5.89,193.3,0,0,0,0,0,16.53,431.9
2020/1/27 19:30,980.04,6.42,281.19,2.77,77.4,9.63,7.46,2.18,4.75,7.61,1217.65,4.21,5.65,193.1,0,0,0,0,0,16.43,432.4
2020/1/27 19:40,979.97,6.38,281.16,2.78,77.7,9.61,7.46,2.14,4.75,7.62,1217.73,4.64,7.41,195.8,0,0,0,0,0,16.33,432.3
2020/1/27 19:50,979.78,6.3,281.1,2.8,78.2,9.56,7.47,2.08,4.76,7.63,1217.81,4.24,6.69,188.8,0,0,0,0,0,16.23,432.8
2020/1/27 20:00,979.54,6.19,281.01,2.76,78.6,9.48,7.45,2.03,4.75,7.61,1218,4.52,5.97,189.4,0,0,0,0,0,16.14,433
2020/1/27 20:10,979.27,6.15,280.98,2.77,78.9,9.45,7.46,1.99,4.75,7.62,1217.87,4.6,6.17,189.5,0,0,0,0,0,16.07,432.3
2020/1/27 20:20,979.11,6.05,280.9,2.79,79.5,9.39,7.47,1.93,4.76,7.63,1218.06,3.85,4.93,191.3,0,0,0,0,0,15.99,432.6
2020/1/27 20:30,978.97,6.02,280.89,2.83,79.9,9.37,7.49,1.88,4.77,7.65,1218.01,4.21,7.41,190.8,0,0,0,0,0,15.9,432.2
2020/1/27 20:40,978.87,6.02,280.89,2.86,80.1,9.37,7.5,1.86,4.78,7.67,1217.91,4.66,6.73,193.4,0,0,0,0,0,15.82,432
2020/1/27 20:50,978.68,5.95,280.83,2.83,80.3,9.32,7.49,1.84,4.77,7.65,1217.98,4.31,5.33,192.8,0,0,0,0,0,15.73,432.9
2020/1/27 21:00,978.43,5.92,280.82,2.9,80.9,9.3,7.53,1.78,4.8,7.69,1217.79,5.08,6.85,197.4,0,0,0,0,0,15.65,433
2020/1/27 21:10,978.28,6,280.92,2.95,80.7,9.36,7.55,1.81,4.82,7.72,1217.22,5.02,5.97,199.1,0,0,0,0,0,15.57,433.3
2020/1/27 21:20,978.2,6,280.93,3,81,9.36,7.58,1.78,4.83,7.75,1217.1,4.46,5.53,197.4,0,0,0,0,0,15.5,433.6
2020/1/27 21:30,978.19,5.94,280.86,3.01,81.4,9.32,7.58,1.73,4.84,7.75,1217.37,4.21,5.57,195.4,0,0,0,0,0,15.43,433.8
2020/1/27 21:40,978.19,5.9,280.82,3,81.6,9.29,7.58,1.71,4.84,7.75,1217.54,4.56,5.41,198.9,0,0,0,0,0,15.37,433.4
2020/1/27 21:50,978.1,5.83,280.76,2.99,81.9,9.25,7.57,1.67,4.83,7.74,1217.74,4.62,5.49,190,0,0,0,0,0,15.32,433.1
2020/1/27 22:00,977.97,5.88,280.82,2.93,81.3,9.28,7.54,1.74,4.81,7.71,1217.37,4.55,7.97,190.6,0,0,0,0,0,15.26,431.5
2020/1/27 22:10,977.91,6.12,281.07,2.71,78.7,9.43,7.42,2.01,4.74,7.59,1216.32,5.22,9.13,202.2,0,0,0,0,0,15.19,427.4
2020/1/27 22:20,977.73,6.24,281.21,2.47,76.7,9.52,7.3,2.22,4.66,7.47,1215.6,4.99,6.97,200.4,0,0,0,0,0,15.13,423.4
2020/1/27 22:30,977.62,6.32,281.29,2.38,75.8,9.57,7.25,2.31,4.63,7.42,1215.17,5.08,7.27,204,0,0,0,0,0,15.07,420.5
2020/1/27 22:40,977.44,6.27,281.26,2.39,76.1,9.54,7.26,2.28,4.63,7.43,1215.12,4.64,6.85,195.6,0,0,0,0,0,15.05,420.3
2020/1/27 22:50,977.24,6.1,281.11,2.5,77.6,9.42,7.31,2.11,4.67,7.48,1215.59,3.01,5.13,179.3,0,0,0,0,0,15.05,423.7
2020/1/27 23:00,977.03,6.03,281.05,2.41,77.5,9.38,7.27,2.11,4.64,7.44,1215.68,3.97,6.01,193.9,0,0,0,0,0,15.08,421.3
2020/1/27 23:10,976.75,5.79,280.83,2.41,78.8,9.22,7.27,1.96,4.64,7.44,1216.36,2.67,3.61,181.8,0,0,0,0,0,15.13,425.5
2020/1/27 23:20,976.52,5.41,280.47,2.36,80.6,8.98,7.24,1.74,4.63,7.41,1217.74,2.95,3.73,184.1,0,0,0,0,0,15.18,426.9
2020/1/27 23:30,976.3,5.34,280.41,2.21,80.2,8.94,7.17,1.77,4.58,7.34,1217.83,2.86,3.49,187.6,0,0,0,0,0,15.23,423.7
2020/1/27 23:40,976.19,5.2,280.29,2.13,80.5,8.85,7.13,1.73,4.55,7.3,1218.3,3.15,3.69,204.2,0,0,0,0,0,15.26,421.4
2020/1/27 23:50,975.97,5.11,280.21,2.04,80.5,8.8,7.08,1.72,4.53,7.26,1218.45,3.14,4.13,205.2,0,0,0,0,0,15.27,420.8
2020/1/28 0:00,975.9,4.87,279.97,2,81.6,8.65,7.06,1.59,4.51,7.23,1219.44,3.12,3.81,209.1,0,0,0,0,0,15.26,420.7
2020/1/28 0:10,975.74,4.69,279.81,1.92,82.2,8.54,7.02,1.52,4.49,7.19,1220.04,3.06,3.59,211.8,0,0,0,0,0,15.23,422.5
2020/1/28 0:20,975.48,4.49,279.63,1.88,83.1,8.42,7,1.42,4.47,7.17,1220.6,2.78,3.61,196.1,0,0,0,0,0,15.15,422.7
2020/1/28 0:30,975.3,4.63,279.79,2.01,83,8.51,7.06,1.45,4.52,7.24,1219.71,1.6,3.04,185.1,0,0,0,0,0,15.06,423.4
2020/1/28 0:40,975,4.88,280.06,2.19,82.7,8.65,7.16,1.5,4.58,7.34,1218.22,2.03,3.24,181,0,0,0,0,0,14.99,423.1
2020/1/28 0:50,974.76,4.99,280.19,2.3,82.7,8.72,7.21,1.51,4.62,7.4,1217.39,2.41,3.61,181.7,0,0,0,0,0,14.97,424
2020/1/28 1:00,974.58,4.9,280.11,2.3,83.2,8.67,7.21,1.46,4.61,7.4,1217.59,2.16,3.04,198.9,0,0,0,0,0,14.99,425
2020/1/28 1:10,974.36,4.92,280.15,2.44,83.9,8.68,7.28,1.4,4.66,7.47,1217.18,2.66,3.97,188.2,0,0,0,0,0,15.05,425.1
2020/1/28 1:20,974.1,5.21,280.46,2.57,83,8.85,7.35,1.51,4.71,7.54,1215.56,2.6,4.93,188.9,0,0,0,0,0,15.12,425
2020/1/28 1:30,973.94,5.41,280.68,2.66,82.4,8.98,7.4,1.58,4.74,7.6,1214.47,2.62,4.77,190.8,0,0,0,0,0,15.19,424.5
2020/1/28 1:40,973.76,5.73,281.01,2.73,81,9.18,7.44,1.74,4.76,7.64,1212.83,3.29,6.73,182.7,0,0,0,0,0,15.26,423.8
